"Time","Angle","Angular Rate","Left Encoder Distance","Left Encoder Rate","Left motor signal (pow or vel)","Right motor signal (pow or vel)","Left motor voltage","Right motor voltage","Battery voltage","Game State","Robot messages","Button Presses","X acceleration","Y acceleration","Z acceleration","FlywheelRate","Flywheel voltage","SpeedSetpoint","Flywheel current",
"1.472853","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.495913","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"1.519892","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.539058","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.554419","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.951672","Disabled","","","0.003906","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"1.580327","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.595399","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.007812","1.000000","0.000000","0.000000","0.000000","0.000000",
"1.622247","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.638988","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"1.655129","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.007812","0.015625","0.992188","0.000000","0.000000","0.000000","0.125000",
"1.677583","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.704954","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.957954","Disabled","","","0.000000","0.015625","0.992188","0.000000","0.000000","0.000000","0.000000",
"1.728078","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.976802","Disabled","","","0.000000","0.019531","0.992188","0.000000","0.000000","0.000000","0.125000",
"1.749354","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.957954","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.125000",
"1.770342","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.125000",
"1.791689","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.957954","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.125000",
"1.812252","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.007812","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.832453","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.957954","Disabled","","","0.003906","0.011719","1.003906","0.000000","0.000000","0.000000","0.000000",
"1.853895","-3719.970703","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.957954","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.874530","-3719.970703","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.957954","Disabled","","","0.003906","0.015625","1.000000","0.000000","0.000000","0.000000","0.000000",
"1.895882","-3719.970703","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.003906","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.917452","-3719.970703","0.060976","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.023438","1.000000","0.000000","0.000000","0.000000","0.000000",
"1.938657","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"1.955400","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.011719","0.996094","0.000000","0.000000","0.000000","0.000000",
"1.981345","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.003906","0.011719","0.992188","0.000000","0.000000","0.000000","0.000000",
"1.999611","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.964237","Disabled","","","0.000000","0.015625","0.996094","0.000000","0.000000","0.000000","0.000000",
"2.017899","-3719.970703","0.000000","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.011719","1.000000","0.000000","0.000000","0.000000","0.000000",
"2.039118","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.970519","Disabled","","","0.000000","0.011719","1.000000","0.000000","0.000000","0.000000","0.000000",
"2.055322","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.957954","Disabled","","","0.003906","0.015625","0.996094","0.000000","0.000000","0.000000","0.125000",
"2.075859","-3719.970703","0.121951","9824.442849","0.000000","0.000000","0.000000","0.000000","0.000000","11.957954","Disabled","","","0.000000","0.011719","1.000000","0.000000","0.000000","0.000000","0.125000",
